word,count
someones,7
deviceto,1
trigger,23
happens,128
reference,13
devicebut,2
resolve,50
trash,55
affordable,207
devicesmy,1
thick,122
puffy,1
caught,65
fearful,2
city,31
podcast,42
crime,1
stories,3
securely,62
tuning,10
cold,18
killers,2
savvy,6
awesomeness,5
lovin,4
fitbit,22
versa,18
leading,14
redirected,1
states,26
merchandise,3
investments,5
traveling,53
linger,1
disadvantage,12
links,11
downloads,2
yhko,1
musicpodcasts,5
highlighting,3
agree,26
perform,56
private,7
discussion,2
public,38
eg,13
picks,49
whooshing,1
drowns,11
overheard,1
bus,26
mouth,63
common,41
hope,216
continues,45
hesitant,66
ordering,96
mutes,7
ignore,34
further,106
lite,22
carabiner,2
attach,68
purse,27
backpack,29
walmart,27
planned,15
gotta,32
pockets,69
midway,5
personally,100
eq,94
rb,4
hiphop,6
whos,21
receiving,98
differentiation,2
closely,24
examined,4
baby,24
scratches,111
caused,72
apps,47
adjusting,46
named,8
katies,1
scuffed,3
workmanship,8
large,203
seams,4
click,94
frankly,14
safe,65
surroundings,61
splurged,4
rating,255
safely,20
attachment,37
suits,14
skype,14
meetings,20
modle,2
definite,18
guys,153
trick,42
paring,20
cushion,12
mile,44
mornings,6
beautifully,46
bat,16
website,79
whats,94
speakers,99
itll,74
draw,30
fad,2
feelings,7
sleeping,26
airbuds,19
hindsight,2
grandsons,8
ebook,1
msnbc,1
honey,4
turns,89
program,18
converse,3
gifts,26
aterrifiv,1
iphonexs,1
individually,32
programmable,3
outspends,1
downsides,13
def,23
repairs,5
chargingworking,2
everythings,8
sis,3
warehouse,18
appear,52
summer,33
emcant,1
announce,7
h,18
bob,1
holding,127
category,39
offering,52
circumference,2
treble,404
plugging,31
literal,4
whichever,5
choose,117
cranking,3
knob,1
handle,122
tying,2
amongst,3
cellular,3
waited,55
restock,1
hooks,47
supporttalk,1
stress,22
blah,14
drill,1
deleted,4
musici,8
woke,11
jog,23
sane,2
workmy,2
laughed,1
yikesback,1
hate,115
south,8
florida,6
workwarning,1
sibling,1
approved,10
move,210
runs,100
tangle,68
operating,10
changes,42
entirely,29
unpairing,2
repairing,18
registers,3
metallic,15
sharp,66
doubt,140
indeed,34
future,115
fabulous,68
particularly,53
audible,67
calidad,35
runningat,1
extreme,30
error,66
readable,1
lg,56
neck,272
hurts,44
shaky,7
connections,47
avg,20
seeing,74
apart,89
llego,9
rpido,3
freedom,37
placing,58
workspace,2
mebefore,1
warm,14
min,69
disclosure,10
school,45
brick,8
mortar,2
route,7
bike,152
streaming,38
misplacing,2
decade,6
hang,56
traditional,20
tugging,2
thin,348
ads,5
riding,117
send,290
text,12
occupied,2
weather,23
launch,6
non,91
peloton,2
cycle,24
plane,44
flights,19
regrets,25
afford,23
iphoneapple,1
treat,17
ps,13
needless,17
expenditure,2
evidence,12
reaching,21
arrival,14
disgusted,3
careless,5
elses,7
terrific,52
contemplating,4
necessary,83
ummmm,1
silly,18
alikes,1
treadmill,63
thembut,5
returnworth,1
screens,66
studies,2
potentially,5
cause,184
cancer,5
batt,5
genuino,1
barely,186
audacity,1
asap,26
student,16
nuts,7
afraid,63
cancels,48
youd,48
computers,4
gazillion,1
podcastshowever,1
scam,14
exception,16
recycled,2
biodegrade,1
reach,66
conclusion,9
lifespan,10
liberating,4
usual,60
instincts,2
monthairpods,1
alternative,111
integrate,4
darn,27
tons,29
practically,34
jawbone,5
jabra,102
plantronics,22
bluephonics,1
generic,18
frustrate,3
incredible,159
bubble,374
wrap,29
phenomenal,59
cousin,8
detailed,43
woman,7
fantasy,4
sickening,2
binch,2
airpodless,1
hmm,6
smells,2
strut,2
aisles,1
living,23
nobody,15
leo,1
tho,37
explains,3
dropping,85
coin,2
cister,1
college,21
hallways,2
grandaughter,3
ver,5
soccer,2
tourney,1
capable,33
select,37
onesizedfitsmost,1
persistent,8
repositioningprosgreat,1
qualityvery,8
weightlong,1
lifeconsdont,1
earbudszero,1
brought,80
grandsonhe,1
performed,28
abilitiesbut,1
suddenly,131
earplug,29
july,26
powering,18
wrote,41
marketbut,1
usefinally,1
absurd,4
logic,1
appalling,1
lowi,2
mixed,29
ability,148
absurdnot,1
eco,8
primarily,67
revolve,2
withs,1
untrained,3
bough,5
offs,10
refundi,1
unhappy,27
slight,99
impairment,1
yelled,1
alternate,14
bugged,3
earplugs,72
bugging,6
pairand,1
purchases,31
gotten,111
herthanks,1
factory,43
extremelly,1
lows,122
crunchy,1
blown,68
drastically,10
significantly,45
drops,148
iosvery,1
advertisement,11
learned,34
itmuch,1
useworth,1
llamadas,5
escuchar,5
msica,5
fathers,14
husbands,20
yardwork,10
drove,12
hesitation,21
piece,512
jams,3
assign,1
functionsnoise,2
lobot,1
unpackaged,2
led,82
lights,108
flashing,17
sending,112
sep,5
disconnection,27
modelit,1
asked,124
correct,129
versionupdate,1
delivers,26
heck,19
thingy,4
exited,3
detail,35
provided,295
consumer,20
determine,9
bewarethe,3
hood,7
winked,1
transaction,7
map,2
hookup,4
wondering,20
drive,37
presents,6
members,16
promised,65
blow,38
engrossed,1
curious,14
kiddos,2
unwary,1
drivers,39
pack,78
depth,40
provide,235
shockingly,9
programmed,6
variety,60
ridiculously,14
intentionally,4
shake,27
headachethe,1
firmly,46
snarky,1
comments,37
newfangled,1
technologee,1
gadgety,1
describedalthough,1
wherever,7
cancellationthe,4
fallen,62
themgift,1
false,29
advertisementnot,1
falsely,6
corrected,13
unpleased,2
similar,193
oem,6
defected,24
mail,53
usability,20
scratch,103
nade,1
goid,7
convinient,3
sit,128
qualityseems,1
intermittently,35
crackling,28
fittings,35
trashed,1
don,7
t,55
till,173
police,8
chasing,7
officer,2
trees,2
todayi,3
chase,3
assume,24
hurting,38
hehe,2
desincronization,1
interference,91
chromebook,5
desincronized,1
noices,2
worldlove,1
neice,1
added,112
disabling,3
doubles,10
law,13
banning,1
handling,41
vehicle,11
iphonejust,1
annoyed,26
minor,120
considered,36
generally,63
tool,34
syncing,39
applewatch,2
ranked,3
mom,23
yay,7
separate,52
audiobook,15
vacuuming,3
styles,18
instruction,100
technician,1
recognized,10
panning,1
freshman,1
sophomore,1
plays,50
rip,21
harder,36
androids,2
constantlys,1
pulled,76
automatic,31
detection,7
cofrotable,1
prices,29
longterm,3
terms,129
capacity,41
term,47
unusually,5
fashioned,4
rubbersilicone,1
longest,15
accordingly,13
legitimate,4
grocery,7
crowding,1
zone,15
ngl,2
sleeves,9
pictured,13
universal,23
underwhelming,9
blessed,3
stolenmisplaced,1
bt,246
assuming,14
wellhowever,3
generations,11
caresuses,1
doubtful,8
specs,26
limited,62
usecase,1
assumed,14
mustve,2
mah,5
milliwatt,1
longtime,2
grew,7
branched,1
building,10
pcs,5
hobby,2
fed,9
tim,1
cook,4
era,6
essentially,24
rehash,1
unibody,1
retired,6
upgrades,7
ssd,1
ram,3
notebook,2
locking,5
ossafari,1
updates,74
current,58
became,69
justify,35
pricetag,1
providing,36
userrepairs,1
justified,12
upgradeslongevity,1
slap,2
consumers,7
practice,27
continue,95
supporting,16
appletldr,1
nowhere,33
unlinked,1
inconspicuous,7
buyyyyyy,1
bigger,96
es,35
aunque,2
mejor,7
stylish,49
flaw,68
airbod,1
tru,1
tws,51
wonder,27
thinks,13
pandora,10
kick,14
fave,4
indispensable,2
cats,4
tip,94
protective,229
book,70
definition,8
netflix,21
travelers,2
custom,25
transfer,3
refunddid,1
problemsalthough,1
lottery,3
glitching,6
gradually,7
grea,4
millennial,2
wifebrownie,1
points,35
awarded,1
cashed,1
goodbuy,1
tangling,10
moreover,19
deafened,1
everytime,47
comes,828
office,173
wingtips,9
softened,1
edges,100
stretched,3
popping,30
boosts,1
drink,7
bathroom,26
doubletapping,1
tutorial,14
consistent,52
results,77
vs,59
obversely,1
printed,13
code,35
letters,2
generationgood,1
cancellationevery,1
unprofessional,4
listener,24
debate,4
switches,17
possibly,58
amber,4
interested,38
mistakenly,9
request,47
trips,9
airplanes,8
soso,16
fades,19
worksi,3
shipment,23
loveem,3
discourage,4
comport,1
expectation,73
haters,4
soooo,17
nail,3
salon,1
invest,28
raved,4
picking,41
waterproof,474
functional,49
comfotable,1
magnetic,177
smart,79
prevent,53
airpodsonce,1
poorly,23
loosely,7
sizes,482
andor,27
worthy,131
obvious,29
leap,9
idk,20
wipe,110
sanitized,1
cloth,127
lowkey,4
access,37
unusual,7
exchanging,10
bro,7
fidgiting,1
shown,39
productgreat,6
averaged,1
slightest,28
whoevers,1
evidently,2
bench,6
chilling,6
grandkids,7
thankful,17
dissapointed,35
screwed,15
spending,79
compatibles,1
los,40
oknot,3
reviewers,52
complaining,37
theses,17
themi,26
looong,2
allbut,1
costumer,17
scheme,3
rounded,14
sliced,3
bread,3
reasoni,4
rough,96
clearl,1
ur,122
boos,1
notthe,3
fist,6
dontbuy,1
productnot,5
cancelingi,1
sweating,67
impactgood,1
boo,2
kooo,1
tbh,6
gamechanger,3
optimal,23
inherent,4
puppies,4
windy,18
jeopardized,1
advantages,3
technophile,1
apartment,13
repetitive,2
pausing,24
conteced,1
pennny,2
position,100
xmas,4
hiking,16
shortly,18
messed,32
pressed,37
disfunctioning,1
breaking,88
differnt,2
march,30
overseas,3
mission,3
trip,49
replacements,45
ilike,2
ached,1
saver,64
wo,14
assisting,2
elderly,2
ny,6
mailed,13
pr,4
hometown,1
postage,3
freakin,4
cooldouble,1
songscase,1
intended,44
audiences,4
bornsubmitadobe,4
flash,19
player,47
required,76
videoinstall,4
playeralready,1
swim,55
chords,2
snatch,1
oftentimes,3
surprising,35
stand,124
display,30
bleeding,6
complains,25
external,64
confirm,17
ridge,4
molded,3
affect,43
bleed,14
lifting,85
relate,2
functionalityafter,1
boxes,11
popped,32
charless,1
charles,1
bran,2
nasty,4
deaf,29
suffer,19
cusp,2
defaults,2
maximum,44
reverts,1
enters,3
saving,18
aggressive,5
fetch,1
blasted,5
inserted,19
reproduce,11
occasional,39
desync,4
differently,11
affects,8
occurs,19
signaling,3
leaving,74
uncoveredheld,1
remedies,2
toll,6
bow,2
genki,2
nintendo,4
noticeable,98
cardboard,23
gustan,2
realmente,3
segunda,2
generacin,1
vinieron,1
nuevos,1
parece,3
rechargeable,12
claims,50
delayed,7
tag,86
failed,87
appointment,3
numbers,10
fakei,1
counterfeit,5
verified,18
issued,6
skimmed,2
verify,8
debated,6
dangling,13
press,169
fence,26
scared,14
risk,36
lmao,3
gifted,29
picky,38
pleases,4
push,142
backup,489
studio,28
somehow,35
inevitable,3
planed,1
doom,2
washington,2
post,61
article,8
dot,11
hole,84
branded,21
ideal,57
encantan,4
estn,3
padres,1
lives,19
efficient,26
sorts,10
disruption,7
lovers,236
breaks,67
karpet,1
counter,10
anytime,30
magnet,76
checked,57
plant,4
outsidealso,1
feedbacks,1
fresh,16
reads,8
bait,3
snugly,65
nuff,1
namecame,1
linked,18
daughters,34
sounding,160
designtrash,1
stupidity,4
sticks,22
inserts,37
pointless,7
recomendado,2
vacation,9
zero,140
coolest,9
skull,57
candy,51
optional,16
milll,1
gracias,6
mid,104
issuesthe,6
match,74
decreased,8
timelast,1
fitness,17
plugged,91
awesom,8
payed,9
child,11
cancellations,5
checking,30
percentages,2
monthright,1
monthworked,1
class,147
afterbut,1
themalways,1
badge,2
heat,31
clue,7
contact,138
usb,153
sirithe,1
worh,2
goodfast,1
wizard,2
harsh,31
bitches,1
dece,1
shiz,1
doe,4
tini,1
credit,28
card,103
ratedi,1
lookdont,1
percent,29
bothmost,1
overnight,26
regalo,2
packages,3
de,83
disappoint,68
ftw,1
moneys,12
terribly,13
whatsoever,38
advised,10
withoutairpods,1
earsbiking,1
skating,1
d,77
food,6
marriage,2
bazingaaaa,1
allpurpose,3
steep,5
surpasses,6
nonaudiophiles,4
equipment,33
gucci,2
comparing,60
faucet,4
selection,23
underside,14
tone,45
workedi,3
honesty,6
openings,5
recognize,18
install,1440
costcocom,2
oldest,5
hi,46
functionnot,1
secretary,2
desire,14
faint,11
existent,10
bamboozled,1
threw,43
mate,3
art,9
result,97
belonging,1
built,329
ergonomic,21
tremendous,15
struggle,32
unwiring,1
commute,55
chargingbut,1
readjusting,12
wet,164
rain,73
driver,55
hurry,3
floating,11
ripped,21
soul,6
interact,5
cautious,18
circumstancesunfortunately,1
allowed,31
areas,46
units,41
conveyors,1
converging,1
eardrums,10
overpower,8
raising,6
deviceas,1
regards,21
formats,1
games,38
necessarily,12
pc,77
macs,2
crowdas,1
headsetoverall,1
thankfully,34
flawless,82
accessibility,4
glued,3
offcentered,1
bothered,14
glue,16
proofing,14
rounder,8
sleek,121
evenly,7
resulting,11
perhaps,42
physical,58
misplaced,16
locate,12
finds,6
outta,8
hoes,4
nothin,2
fye,2
nun,1
backflips,1
da,9
skreet,1
n,262
dem,4
bitties,1
aint,17
millimeter,5
crack,180
suburbs,2
ya,24
funds,2
onoff,41
deviceyou,2
flexibility,9
resume,14
pickup,10
playbackthe,1
smallnow,1
smooth,202
sweet,49
playerlove,1
disappointment,69
reorder,7
moregreat,1
lifegood,3
callsi,5
adjustment,40
thread,2
mill,2
trail,10
leak,7
adding,23
temptation,1
notch,93
theirs,12
pressure,59
beatsx,12
mins,77
fond,10
absurdly,2
damning,1
praise,9
hade,4
cheep,6
anniversary,3
sheep,2
applecant,1
ton,40
synchronizing,1
productfalse,1
advertisements,1
binging,1
marathon,9
pg,1
downside,93
hesitated,10
loosing,20
suing,2
catching,9
benches,1
yanking,5
invested,12
newer,34
earbudsthey,5
methe,9
recharged,35
easiness,4
jealous,8
frigging,1
af,8
slippin,1
duper,4
qualitygreat,9
instantaneous,4
fetures,2
diminishedthe,1
arguably,4
seriousness,1
gimmicky,7
placement,71
media,51
explain,26
nutshell,3
compre,3
porque,2
necesitaba,1
unos,2
audifonos,11
inalambricos,2
funcionales,2
embargo,1
ha,10
pasadocons,1
logro,1
conectar,2
mis,7
mi,76
por,18
medio,1
conectan,3
al,18
segundo,1
desconectan,1
tocara,1
mirar,1
poder,2
arreglar,1
problema,4
audifono,1
derecho,3
molesta,2
mucho,8
cuando,9
hablo,3
telefono,2
oye,1
como,7
ruido,6
raro,1
pasado,1
varias,3
veces,4
periodo,1
corto,1
entonces,2
llevare,1
servicio,4
tecnico,1
tienda,1
applepros,1
demasiado,4
pongo,1
puedo,12
hacer,6
muchas,3
actividades,1
tener,3
pegado,1
celular,5
llevar,1
dos,6
mano,1
acomodan,1
oido,1
tenido,2
ningun,2
caigan,1
mientras,2
camino,2
usado,2
corro,1
quiero,1
hablar,5
oir,1
musica,2
mismo,2
tiempo,4
tengo,5
cargar,2
antes,2
usaba,1
tenia,2
usarlos,2
ahora,6
matters,27
nano,5
agreed,17
youid,1
searched,23
androidphone,1
experiences,30
forcing,10
recur,2
slipping,44
replay,7
unsync,2
cutouts,9
uninterrupted,9
lineofsight,4
guaranteed,10
outbetween,1
backorder,1
troubleshoot,8
updating,32
speedy,4
callinh,1
techniques,3
pants,43
washer,12
discardedoriginal,1
ebay,2
olds,9
listens,8
sport,44
prodect,5
continent,1
fanboy,5
designated,3
competitors,28
subway,18
trains,9
hook,43
carelessness,1
capitalism,1
occur,17
produce,78
recomenda,1
quieren,1
comprar,3
fatkidadeals,1
fatkidsdeals,1
weights,32
cardio,28
craziness,1
youupdate,2
subpar,26
join,8
crowd,3
fitmy,1
correctly,162
inexpensive,55
thiss,1
depressed,1
focusing,3
maintaining,11
dvd,4
van,3
movie,54
services,31
appreciate,108
brothers,10
board,22
imitations,1
displays,10
selected,23
classic,13
bands,14
jamming,14
patiently,2
reading,184
expert,15
leisure,4
actives,4
elite,51
reasonsairpods,1
lightcomfortablewonderful,1
environmentsairpod,1
earhooks,6
watersweat,6
proofjabra,1
lifenot,3
obtrusive,4
qtip,4
airpodsmuch,1
protectionjabra,1
amazonif,1
environments,23
bathroomlunch,1
gesture,13
customizability,3
oneear,1
tries,42
parents,5
behind,126
bless,5
margaret,1
michaels,1
hubs,1
loveeeeeee,1
amazons,41
produces,25
exert,2
majority,21
action,29
sort,67
findmyiphone,1
write,124
info,31
flight,47
photo,34
recycling,1
ridiculous,31
tapered,2
thirty,1
construction,54
four,357
crossed,16
sneaky,3
duh,1
stern,2
backordered,1
search,87
swap,30
ore,3
th,9
coldest,1
unreliable,26
oneup,1
channel,87
indicators,18
fantsticos,1
encantado,1
outi,17
robotic,8
currently,65
amaz,1
loveeee,2
mostly,180
casually,7
outset,3
struggled,16
denim,1
protrusions,2
line,204
somewhereso,1
survive,19
generate,4
atlanta,1
jogsi,1
testing,46
tolerance,1
washdry,1
report,22
casing,11
itthe,29
slippery,22
dry,142
prone,15
soap,2
impossible,83
grippyoverall,1
serious,54
advertising,16
groupon,1
overstock,2
feet,196
taotronics,25
expectedthey,3
closure,6
rusts,1
rust,1
buenos,30
pero,17
increbles,1
creo,1
del,11
podra,1
mejorar,1
nivel,1
marcas,1
ejemplo,1
escuchan,5
bastante,2
parecido,1
audfonos,10
tienen,2
comodidad,6
usar,5
eso,2
duracin,1
batera,6
inconvenience,27
sirianyway,1
wonders,5
throughout,71
filling,2
happening,47
shortfalls,1
telephone,14
ways,41
awesomely,2
parent,1
seek,6
podsive,1
greatthere,3
confusion,10
confirmed,15
outsidemy,1
homework,8
enjoyable,21
pretender,1
duplicate,42
zabra,1
begin,42
attachments,30
began,49
sits,36
fradulent,1
account,16
amberon,1
flashes,8
flashed,2
ext,1
steal,49
douchy,1
reflect,4
hardwired,1
arsenal,2
activation,2
reproduction,18
convient,4
hears,25
difficultthey,1
defextive,1
marco,3
polo,3
filters,3
caller,53
isolates,2
frequency,58
separates,1
pleasedi,1
fakes,2
jabba,1
synthetic,3
self,34
proclaimed,1
junkie,9
qualityonly,1
goood,8
themvery,1
worrh,1
syncill,1
errands,6
timesthe,5
mitigate,5
hugh,1
quakity,2
newborn,2
beneficial,2
maneuver,6
qualities,20
items,102
witelesss,1
platform,6
buttttttt,1
tough,45
buyers,27
voices,43
loudly,24
explanation,11
shorted,15
spectacle,1
middle,112
yard,91
effective,96
hreat,1
texting,1
pulling,44
web,19
describe,17
caseregular,1
cop,2
decide,33
lighter,16
miserable,6
merely,6
enraging,1
professional,54
engineer,12
placeone,1
deliverythe,4
delivering,17
doors,9
handed,2
suspicious,5
scroll,4
hardwarefirmware,1
informationim,1
backtoback,1
thatnone,1
sellers,23
accurately,11
portrayed,1
sonys,14
dull,13
knowing,48
iphones,61
sense,51
surrounding,75
eliminated,5
dental,4
floss,4
fourth,16
chronic,2
fixes,24
restarting,13
fifth,7
r,153
revise,3
baught,6
nifty,8
wirelessselfcharging,1
selfcharging,4
researched,20
headphonescons,1
expensiveoverpriced,1
lead,21
ayer,1
lleg,2
ve,11
productive,6
niise,1
compatibilidad,1
revolutionary,3
yeet,4
wrongthe,2
applecare,8
anxiously,2
refused,17
disregard,2
message,26
uh,5
refunded,12
purchasedcut,1
attempt,61
inquired,3
refunding,3
associated,4
airpodsif,1
willing,46
feedback,62
stating,20
continuation,2
gunk,2
combination,31
ahastyle,2
protected,151
eitherthe,6
onetime,1
toooverall,3
earhook,1
owning,29
exchange,99
ultimate,30
iconic,2
weightless,3
inline,12
remote,36
casts,6
shoulder,12
finding,76
oversight,2
concerning,6
cotton,4
swab,6
alcohol,10
storing,4
container,20
awsome,92
shadier,1
awesomeive,2
yearshey,1
stoped,9
worksedit,1
missed,44
miscellaneous,1
reasons,58
fack,2
ita,5
happiest,1
buttons,213
sports,106
among,40
unsuitable,2
cycling,34
badly,28
locations,5
airlines,2
awaydefinitely,1
limiting,1
wearables,25
licensing,1
fees,2
example,47
invoking,1
imaging,2
updown,21
similarpurchased,1
roughly,44
showing,57
disinfect,1
chris,1
ity,1
remaining,32
sooooooo,3
awesomw,3
tome,1
cumbersome,8
friendly,92
oddly,6
excitedonce,1
